Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.63,73.37,74.01,73.98,73.92,74.14,73.94,73.89,74.07,74.19,74.78,74.65,74.92,74.93,75.19,75.78,76.33,76.6,77.76,78.04,77.93,77.78,77.9,78.11,78.43,78.75,78.95,78.94,79.24,0
Canada,CAN,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.52,0.57,0.44,0.43,0.41,0.47,0.42,0.31,0.28,0.22,0.21,0.22,0.19,0.16,0.17,0.15,0.15,0.13,0.11,0.12,0.11,0.12,0.13,0.12,0.13,0.13,0.13,0.11,0
Canada,CAN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.76,51.94,51.5,51.88,52.24,52.12,52.63,53.72,54.62,55.42,55.66,56.58,57.47,57.74,57.67,58.11,58.97,59.01,58.05,57.88,57.8,57.89,58.07,57.62,57.37,57.46,57.88,57.93,58.22,53.93
Canada,CAN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,4.4,4.39,4.21,4,3.95,3.81,3.77,3.53,3.24,2.86,2.77,2.79,2.67,2.79,2.75,2.62,2.59,2.65,2.44,2.41,2.33,2.4,2.31,2.21,2.12,2.02,1.99,1.97,0
Canada,CAN,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Income share held by fourth 20%,SI.DST.04TH.20,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,23.2,0,0,0,0,0,23.2,0,0,0,0,0,23,0,0,0,23.1,0,0,23,0,0,23.1,22.8,0,22.8,0,0,0,22.9,0,0,22.6,0,0,22.7,0,23.1,23.3,22.9,23,22.9,22.9,0,0,0
Canada,CAN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.86,99.86,99.86,99.86,99.86,99.81,99.75,99.7,99.64,99.59,99.53,99.48,99.42,99.37,99.31,99.26,99.2,99.14,99.09,99.03,99.03
Canada,CAN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7200,6900,6700,6600,6000,5900,5800,5400,5400,5600,5600,5500,5700,5800,5900,6000,6100,0,0,0
Canada,CAN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,0,0,0,0,0,0,0,0,0,13.9,13.2,12.5,11.7,10.9,10,9.3,8.8,8.3,7.8,7.3,6.7,6.3,5.9,5.6,5.4,5.2,4.9,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4.1,4.1,4,3.9,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.4,3.3,3.3,3.2
Canada,CAN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0,5.78,0,0,0,5.42,0
Canada,CAN,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0
Canada,CAN,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0
Canada,CAN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,0,0,0,0,0,0,0,0,0,0,0,95.79,95.27,94.08,92.61,92.26,91.46,91.19,90.29,89.19,88.57,89.23,92.95,95.03,98.14,99.17,99.22,99.12,99.53,100.53,100.24,101.66,102.69,104.27,105.5,105.2,105.56,0,105.28,103.28,102.93,0,0,0,0,100.23,100.67,100.75,101.1,101.5,101.16,102.27,109.86,109.62,109.65,110.86,113.39,114.52,114.75,114.82,0
Canada,CAN,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.41,0,0,0,0,35.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,0,0,0,0,60.73,0,0,0,0,60.4,0,0,0,0
Canada,CAN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.96,95.5,94.85,94.83,95.24,95.25,95.28,94.92,96.08,98.11,97.88,95.86,94.91,94.1,95.01,0,99.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,2.69,2.87,2.98,3.02,3.21,3.33,3.51,3.62,3.62,3.67,3.75,3.93,4.13,4.19,4.19,0,4.53,6.48,6.48,0,0,0,0,5.89,5.82,5.82,4.98,6.04,6.12,5.82,5.81,5.84,6.05,6.23,6.18,6.22,6.24,6.36,0
Canada,CAN,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94,15.82,16.97,16.7,16.7,16.05,15.6,15.69,15.36,15.3,15.97,15.85,16.23,16.48,0,17.95,17.26,17.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,0,0,0,0,0,0,0,0,0,0,0,40.56,40.62,43.32,46.76,53.79,56.52,56.17,53.72,53.02,52.84,55.78,54.93,55.91,55.94,57.16,57.85,58.33,59.05,59.86,62.12,61.16,62.5,61.73,62.7,63.93,64.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,0,-5877163796,-6472831241,-7771597153,-8126023587,-7832121648,-8320659963,-9243882364,-11339422616,-12761153306,-12839219527,-15839412145,-15736783431,-10356833404,723119267.1,-1978173239,1347555717,-3816906438,-9610018451,-4405356730,-3604976542,-8805608293,-11848403818,-10659654691,-15372928685,-17659434613,-24260343298,-18971723549,-15622879104,-11301698302,-16465808736,-20984044060,-25853489885,-32974975721,-38882126964,-33940770444,-29563735665,-35394417088,-55433599303,-55088522205,-39013863649,-43354678453,-55661938351,-28254437011,-6000164317,13976325890,20407445104,38930001946,63166497946,5372148851,33700611561,54866497200,47080007447,52163969462,46122765656,0,-7105712889,16240137591,21959652683,21431825184,-7500623560
Canada,CAN,GNI per capita (constant LCU),NY.GNP.PCAP.KN,0,0,0,0,0,0,0,0,0,0,25580.11,26109.15,27340.54,29312.09,30658.91,30645.93,31824.82,32143.74,32665.47,33861.22,34189.63,34301.56,32534.66,33298.09,34739.74,35974.18,35948.3,37322.42,38627.63,38939.57,38158.54,36841.39,36497.11,36965.81,38074.99,39126.66,39620.84,40853.91,41337.68,43355.55,46345.8,46378.03,46895.7,48187.39,50083.63,51863.22,53087.24,54212.75,54947.14,50984.3,52662.07,54365.92,54540.78,55478.38,56176.78,54896.06,54804.88,56415.92,56952.1,57317.32,53264.65
Canada,CAN,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,0,8346849373,9692300479,10688203777,12420992994,14365438013,16519554589,16681307492,17675821621,19424027390,20533630000,22395827000,24953684000,32078991000,39860706000,39779975000,47811507000,50755529000,56518512000,70062661000,78915894000,94027000000,89502000000,95750000000,1.1E+11,1.17E+11,1.16E+11,1.33E+11,1.51E+11,1.57E+11,1.47E+11,1.29E+11,1.26E+11,1.36E+11,1.62E+11,1.85E+11,1.93E+11,2.11E+11,2.17E+11,2.46E+11,2.92E+11,2.91E+11,2.89E+11,3.07E+11,3.45E+11,3.78E+11,3.94E+11,4.11E+11,4.28E+11,3.22E+11,3.59E+11,4.07E+11,4.19E+11,4.44E+11,4.78E+11,4.24E+11,4.15E+11,4.56E+11,4.8E+11,4.95E+11,4.46E+11
Canada,CAN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34E+11,9.6E+11,9.98E+11,1.05E+12,1.06E+12,1.1E+12,1.14E+12,1.18E+12,1.24E+12,1.3E+12,1.38E+12,1.4E+12,1.36E+12,1.4E+12,1.44E+12,1.47E+12,1.5E+12,1.55E+12,1.56E+12,1.57E+12,1.62E+12,1.66E+12,1.7E+12,1.61E+12
Canada,CAN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.06,0.07,0.11,0.28,0.26,0.28,0.29,0.26,0.28,0.38,0.42,0.29,0.3,0.31,0.22,0.12,0.14,0.18,0.18,0.18,0.14,0.11,0.1,0.16,0.17,0.16,0.12,0.07,0.07,0.11,0.09,0.07,0.14,0.15,0.15,0.11,0.37,0.2,0.25,0.31,0.16,0.1,0.08,0.07,0.08,0.09,0.09,0.06,0
Canada,CAN,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0
Canada,CAN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,4.73,4.98,2.67,3.58,2.11,3.13,3.31,3.64,2.8,1.45,-0.65,2.48,2.83,1.78,2.15,2.65,1.45,1.89,2.91,2.82,2.49,-4.97
Canada,CAN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E+11,1.7E+11,1.89E+11,2.2E+11,2.1E+11,2.1E+11,2.5E+11,2.91E+11,3.43E+11,3.81E+11,4.21E+11,4.56E+11,3.45E+11,4.26E+11,4.87E+11,4.87E+11,4.91E+11,4.9E+11,3.8E+11,3.56E+11,3.96E+11,4.25E+11,0,0
Canada,CAN,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44359.18,45699.13,51382.71,57039.67,65835.99,63295.84,67927.69,76053.9,72105.82,70468.89,68363.59,74416.58,71446.43,76877.85,79834.35,81712.13,92749.95,89563.58,96869.11,103679.51,107975.76,110633.02,113112.65,0
Canada,CAN,Gross capital formation (current LCU),NE.GDI.TOTL.CN,0,9407000000,10494000000,11209000000,12810000000,15563000000,17883000000,17337000000,18225000000,20677000000,20388000000,23231000000,25975000000,32058000000,40692000000,44063000000,51331000000,54844000000,58792000000,71828000000,76342000000,93180000000,77341000000,85196000000,96834000000,1.08E+11,1.14E+11,1.27E+11,1.47E+11,1.59E+11,1.48E+11,1.36E+11,1.32E+11,1.38E+11,1.55E+11,1.61E+11,1.63E+11,1.92E+11,1.98E+11,2.08E+11,2.28E+11,2.25E+11,2.36E+11,2.57E+11,2.86E+11,3.22E+11,3.53E+11,3.77E+11,3.99E+11,3.45E+11,3.91E+11,4.28E+11,4.54E+11,4.74E+11,4.96E+11,4.74E+11,4.61E+11,5.04E+11,5.18E+11,5.31E+11,4.91E+11
Canada,CAN,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,0,36115119298,37789172469,41117444144,46701323983,48804601209,55212813369,61138644348,68655222625,74139928654,80940869323,84880050858,92210976053,1.02E+11,96933233756,88891431326,95797099353,1.02E+11,1.12E+11,1.16E+11,1.18E+11,1.2E+11,1.18E+11,1.25E+11,1.48E+11,1.55E+11,1.62E+11,1.67E+11,1.82E+11,1.83E+11,1.92E+11,1.95E+11,2.09E+11,2.32E+11,2.62E+11,2.85E+11,3.01E+11,3.27E+11,3.58E+11,3.97E+11,4.33E+11,4.2E+11,4.26E+11,4.18E+11,4.41E+11,4.51E+11,4.55E+11,4.61E+11,4.4E+11,3.83E+11,4.08E+11,4.28E+11,4.4E+11,4.51E+11,4.79E+11,4.96E+11,5.03E+11,5.1E+11,5.29E+11,5.36E+11,4.89E+11
Canada,CAN,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",NE.CON.PRVT.PP.KD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57E+11,4.52E+11,4.59E+11,4.68E+11,4.81E+11,4.92E+11,5.07E+11,5.32E+11,5.46E+11,5.68E+11,5.91E+11,6.05E+11,6.29E+11,6.46E+11,6.66E+11,6.92E+11,7.21E+11,7.53E+11,7.76E+11,7.76E+11,8.04E+11,8.23E+11,8.38E+11,8.6E+11,8.82E+11,9.03E+11,9.22E+11,9.56E+11,9.8E+11,9.96E+11,9.34E+11
Canada,CAN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,52000000,314000000,188000000,213000000,253000000,111000000,92000000,58000000,193000000,163000000,194000000,291000000,324000000,125000000,119000000,129000000,309000000,160000000,187000000,186000000,153000000,124000000,253000000,112000000,96000000,94000000,251000000,265000000,142000000,43000000,92000000,110000000,140000000,145000000,165000000,259000000,155000000,93000000,38000000,77000000,71000000,121000000,175000000,278000000,277000000,235000000,235000000,332000000,236000000,183000000,237000000,317000000,266000000,183000000,189000000,337000000,110000000,70000000,115000000,211000000,200000000
Canada,CAN,"Lead time to export, median case (days)",LP.EXP.DURS.MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,2.83,0,2,0,1,0,2,0,4,0,0
Canada,CAN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,0,9177082991,9191900990,9722690802,11329416797,13237685300,15411434155,15881961721,16234252102,17828237845,19280313906,22640126758,25452065865,30188981102,38034764826,42463625639,49696754564,49821344617,50703953713,57222127369,65876667807,76872132788,71011591149,71871957157,71913365763,75824240205,79730118748,94683257919,1.15E+11,1.3E+11,1.29E+11,1.24E+11,1.15E+11,1.08E+11,1.12E+11,1.11E+11,1.19E+11,1.33E+11,1.3E+11,1.37E+11,1.46E+11,1.49E+11,1.52E+11,1.79E+11,2.14E+11,2.56E+11,3.02E+11,3.43E+11,3.64E+11,3.07E+11,3.79E+11,4.22E+11,4.48E+11,4.47E+11,4.4E+11,3.71E+11,3.48E+11,3.74E+11,3.88E+11,3.88E+11,3.83E+11
Canada,CAN,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,0,2.97E+11,3.12E+11,3.26E+11,3.43E+11,3.62E+11,3.83E+11,4.02E+11,4.22E+11,4.42E+11,4.58E+11,4.81E+11,5.1E+11,5.41E+11,5.7E+11,5.96E+11,6.21E+11,6.4E+11,6.56E+11,6.68E+11,6.82E+11,6.91E+11,6.81E+11,6.95E+11,7.18E+11,7.51E+11,7.73E+11,7.98E+11,8.28E+11,8.54E+11,8.7E+11,8.69E+11,8.81E+11,8.92E+11,9.07E+11,9.19E+11,9.34E+11,9.66E+11,9.9E+11,1.02E+12,1.06E+12,1.09E+12,1.13E+12,1.16E+12,1.2E+12,1.23E+12,1.28E+12,1.33E+12,1.37E+12,1.38E+12,1.43E+12,1.46E+12,1.48E+12,1.5E+12,1.53E+12,1.57E+12,1.6E+12,1.65E+12,1.69E+12,1.72E+12,1.64E+12
Canada,CAN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,0,16.46,16.37,16.42,16.41,16.36,17.16,18.42,19.15,19.7,21.24,21.39,21.32,20.64,20.99,22.54,22.27,22.74,22.19,21.46,21.56,21.47,23.03,22.76,22.12,22.14,22.18,21.6,21.21,21.45,22.7,24.1,24.53,23.96,22.75,21.73,20.83,19.85,19.84,19.32,19.11,19.51,19.78,19.9,19.42,19.08,19.25,19.25,19.72,21.96,21.48,21.15,21.06,20.7,20.27,20.88,21.05,20.7,20.68,20.83,22.65
Canada,CAN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,3.87,0,3.85,0,3.86,0,3.93,0,3.73,0,0
Canada,CAN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927942,2890388,3307310,3631072,3926147,4163424,4330163,4413927,4720663,4191568.06,4694495.54,4755352,5111777,5241009,5426175,5793852,5738484,6377750,6770381,6901600,6196600
Canada,CAN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,1306,1267,1282,1598,1662,1688,1848,1925,2034,1924,1584,1492,1439,1951,2185,2009,2379,1992,2061,2665,2058,2641,2951,3488,4102,4196,4500,4618,3430,4291,4437,4515,4500,4908,5049,5254,5718,6093,6804,0
Canada,CAN,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,12.4,12.3,12.6,12.5,12.6,12.6,12.7,11.9,12.5,12.7,12.8,12.9,12.6,12.7,0
Canada,CAN,Time to resolve insolvency (years),IC.ISV.DURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0
Canada,CAN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
Canada,CAN,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70993000000,70620000000,71767000000,70883000000,72774000000,79088000000,86962000000,97176000000,1.03E+11,1.12E+11,1.26E+11,1.22E+11,1.16E+11,1.21E+11,1.32E+11,1.4E+11,1.51E+11,1.62E+11,1.62E+11,1.49E+11,1.49E+11,1.62E+11,1.65E+11,1.72E+11,1.84E+11,1.92E+11,1.97E+11,2.1E+11,2.29E+11,2.43E+11,0
Canada,CAN,Social contributions (% of revenue),GC.REV.SOCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.87,18.02,19.88,20.84,21.67,20.96,19.73,19.1,19.11,19.04,18.87,20.28,21.91,22.1,21.53,21.43,20.83,21.02,21.62,23.24,23.02,22.49,23.22,23.75,23.45,23.26,23.2,21.81,21.2,21.51,0
Canada,CAN,"Account ownership at a fi0cial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.73,0,0,97.4,0,0,100,0,0,0
Canada,CAN,Deposit interest rate (%),FR.INR.DPST,0,0,0,0,0,0,0,0,0,0,0,4.41,4.98,6.39,9.31,7.35,8.65,6.96,8.19,11.31,11.52,15.96,12.92,7.33,8.94,7.79,7.08,5.69,6.65,9.08,9.85,5.75,3.92,3.21,3.98,5.28,3,1.9,3.08,2.88,3.48,2.25,0.83,1.1,0.78,0.79,1.83,2.08,1.5,0.1,0.2,0.48,0.48,0.55,0.55,0.08,0.1,0.1,0,0,0
Canada,CAN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.78,0,0,0,0,44.52,0,0,0,0,42.13,0,0,0,0,41.72,0,0,0,0,41.32,0,0,0,0,36.44,0,0,0,0,35.73,0,0,0
